valgus_left_mean,valgus_left_max,valgus_left_min,valgus_right_mean,valgus_right_max,valgus_right_min,valgus_asymmetry,torso_angle_mean,torso_angle_max,torso_angle_min,squat_depth_mean,squat_depth_max,squat_depth_min,label
143.38854662071614,178.57778034035428,68.29672707190022,154.36011369113578,178.50670538577972,84.71219725397202,10.971567070419638,160.3598986915083,176.60166518570838,132.5328055112587,-0.1029526121025785,0.0106596946716308,-0.1690588593482971,1
146.80306913431323,179.3846151688578,71.2751941032532,157.06893330157033,178.93639184194456,93.99529542295596,10.265864167257092,160.67128305290282,177.79170229960317,130.0711493387983,-0.10582098506745835,0.0085273385047912,-0.1705617904663086,1
148.23501339034422,179.96894961320865,70.2616254779512,157.75396345600885,179.98264662976177,82.78995446447054,9.518950065664626,161.08167215123348,177.74731961314143,127.48305532285372,-0.1102369736161148,0.0106807351112365,-0.1739336252212524,1
147.65678179891665,179.95399594802564,71.94673007270198,157.18989318493635,179.06075289638505,89.70474310630314,9.533111386019698,161.9092065389526,178.72179135883331,130.9696966673728,-0.10972687654327928,0.0087332725524902,-0.172284185886383,1
147.16154442476784,179.96303879552093,66.55291435278575,157.9486026280987,179.9167460611135,86.17784207216133,10.787058203330872,162.058006930051,179.2612552237723,133.99324903693417,-0.10863234116150448,0.0131762027740478,-0.1728340089321136,1
147.12092708699436,179.98946160345608,70.2012199212998,157.33349703958518,179.13468208406073,93.49395805781396,10.212569952590826,160.22366002370643,176.79099628086993,130.23345601354964,-0.11007282910523587,0.0090084075927734,-0.1752898693084716,1
148.5243811532108,179.74593018401504,75.19837362248337,158.43109278457803,179.99904651256395,103.92379866406844,9.906711631367216,161.50387277518104,178.99524545393083,127.46859354584778,-0.10989632113621782,0.002180278301239,-0.172171413898468,1
134.90408575607617,177.19313338773318,57.01722381275556,148.28304469707032,173.10881208417112,78.50989936650511,13.378958940994153,150.08827207442593,170.79784630626102,130.61748489206263,-0.09121336690757582,0.0214824676513671,-0.1631464064121246,1
138.11332159390312,176.8827931564231,57.70486953550758,151.64350397259744,173.68815201440722,82.87093067734429,13.53018237869432,150.60342922958165,170.07796343207707,127.59871824192405,-0.09504337002942846,0.0198426842689514,-0.1625573635101318,1
145.64701908474558,179.8924362286016,68.09046771961725,157.05028467701544,179.98302455557268,95.08400296670708,11.403265592269861,160.47843781872538,179.64800686514678,129.76700932308128,-0.10445680462795752,0.0116455554962158,-0.1726210117340088,1
141.2324807926421,178.13271923316486,61.05676069941914,153.15085831795432,174.14705930826838,86.31546053704623,11.918377525312223,151.00490265305243,172.813696018167,125.6877924031932,-0.10082165197450284,0.0142857432365417,-0.1671986579895019,1
141.36274117992855,178.2109820761923,63.22827862841732,152.87049600521627,173.39059268293826,86.715249737199,11.50775482528772,151.294549750424,173.7357351111335,127.1835058163146,-0.10013238787651059,0.0102765560150146,-0.1605095565319061,1
141.14024363227384,177.69479656288232,60.3415806638743,152.07494769749567,172.26730687546222,82.52087868739704,10.934704065221837,149.62352043321116,170.14279364869145,124.83754046150618,-0.09929305468637917,0.0150757431983947,-0.1633255779743194,1
136.7368683673166,177.15709986715706,56.46937092982036,147.41904685830082,173.03765754522792,72.83481131543051,10.682178490984228,147.97590597246054,169.6522640696305,124.5509154925199,-0.09012926378092921,0.0226303339004516,-0.1617420315742492,1
137.98563145542442,176.6454288763232,57.88485521617873,149.86488769617316,173.07644619088234,82.03945664463133,11.879256240748731,149.13572384620755,170.54535975436465,125.7418378395112,-0.09290273274694168,0.0200334191322326,-0.1628575325012207,1
140.47978473343133,176.72928104670584,64.21826529572097,151.35455863862558,173.01335873232625,83.72862200099742,10.874773905194246,150.228832473544,171.86492611110083,126.64809050257014,-0.09637286255554274,0.0111656188964843,-0.1608752310276031,1
138.2236132927711,178.36351664540237,62.21818153204991,150.34745567853972,173.80820198736484,87.02039158083122,12.123842385768626,149.918691594526,171.97709353226102,125.57131438568138,-0.09340807168107282,0.0138635635375976,-0.1596391797065735,1
